unix_timestamp_ms,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1764326124949,261591305523,1.113600,197.590000,1.113500,779.170000,1.113400,10928.290000,1.113300,5796.580000,1.113200,10290.770000,1.113100,8686.200000,1.113000,15465.310000,1.112900,49670.620000,1.112800,7839.190000,1.112700,2026.010000,1.113700,35382.980000,1.113800,9109.790000,1.113900,14188.160000,1.114000,35678.690000,1.114100,13219.770000,1.114200,39751.030000,1.114300,19524.250000,1.114400,56856.340000,1.114500,18465.130000,1.114600,14993.940000
1764326125247,261591313865,1.113600,197.590000,1.113500,421.100000,1.113400,474.080000,1.113300,1732.220000,1.113200,1434.330000,1.113100,4691.650000,1.113000,9279.630000,1.112900,779.610000,1.112800,5031.830000,1.112700,31990.950000,1.113700,52965.150000,1.113800,7408.330000,1.113900,10720.830000,1.114000,23215.790000,1.114100,31712.050000,1.114200,20919.760000,1.114300,28709.900000,1.114400,56842.300000,1.114500,18465.130000,1.114600,28241.510000
1764326125498,261591320512,1.113400,105.730000,1.113300,2340.610000,1.113200,1638.940000,1.113100,15738.930000,1.113000,6763.060000,1.112900,2475.370000,1.112800,5031.830000,1.112700,33944.650000,1.112600,18076.800000,1.112500,30669.280000,1.113500,45482.140000,1.113600,30726.270000,1.113700,27985.570000,1.113800,3964.500000,1.113900,7227.990000,1.114000,29892.180000,1.114100,34653.680000,1.114200,22963.270000,1.114300,28160.090000,1.114400,57764.110000
1764326125749,261591326883,1.113300,1406.080000,1.113200,1638.940000,1.113100,16149.710000,1.113000,6763.060000,1.112900,2475.370000,1.112800,5031.830000,1.112700,33108.760000,1.112600,18076.800000,1.112500,30669.280000,1.112400,33981.550000,1.113400,35333.610000,1.113500,19153.080000,1.113600,28092.980000,1.113700,9643.880000,1.113800,154.310000,1.113900,7364.220000,1.114000,29694.320000,1.114100,34500.540000,1.114200,22963.270000,1.114300,29184.760000
1764326126014,261591333723,1.113300,1476.480000,1.113200,1638.940000,1.113100,16149.710000,1.113000,6763.060000,1.112900,3474.370000,1.112800,5364.830000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,31713.280000,1.113400,35333.610000,1.113500,19153.080000,1.113600,28092.980000,1.113700,9643.880000,1.113800,246.200000,1.113900,7364.220000,1.114000,32691.320000,1.114100,34500.540000,1.114200,22963.270000,1.114300,29184.760000
1764326126268,261591339409,1.113300,1423.370000,1.113200,1638.940000,1.113100,16149.710000,1.113000,6763.060000,1.112900,1778.610000,1.112800,7060.690000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,31713.280000,1.113400,35333.610000,1.113500,19153.080000,1.113600,28092.980000,1.113700,9643.880000,1.113800,288.670000,1.113900,7364.220000,1.114000,32691.320000,1.114100,34500.540000,1.114200,22963.270000,1.114300,29184.760000
1764326126523,261591346504,1.113300,1247.510000,1.113200,1638.940000,1.113100,16149.710000,1.113000,6763.060000,1.112900,2111.610000,1.112800,7393.690000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,32063.280000,1.113400,35333.610000,1.113500,14018.850000,1.113600,26385.670000,1.113700,9643.880000,1.113800,418.710000,1.113900,7364.220000,1.114000,33357.320000,1.114100,34500.540000,1.114200,22963.270000,1.114300,29184.760000
1764326126773,261591352681,1.113300,1346.020000,1.113200,11389.210000,1.113100,6398.690000,1.113000,6763.060000,1.112900,5074.970000,1.112800,22570.530000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,32063.280000,1.113400,26753.010000,1.113500,24442.280000,1.113600,26385.670000,1.113700,9643.880000,1.113800,418.710000,1.113900,7364.220000,1.114000,33357.320000,1.114100,34500.540000,1.114200,22312.270000,1.114300,29184.760000
1764326127024,261591359250,1.113300,1376.800000,1.113200,11389.210000,1.113100,6398.690000,1.113000,6763.060000,1.112900,5074.970000,1.112800,22570.530000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,32063.280000,1.113400,26753.010000,1.113500,24442.280000,1.113600,26385.670000,1.113700,9643.880000,1.113800,734.150000,1.113900,7364.220000,1.114000,33690.320000,1.114100,34500.540000,1.114200,22312.270000,1.114300,29184.760000
1764326127326,261591365619,1.113300,1513.160000,1.113200,11389.210000,1.113100,6398.690000,1.113000,6763.060000,1.112900,5074.970000,1.112800,22570.530000,1.112700,35377.030000,1.112600,18076.800000,1.112500,30669.280000,1.112400,32063.280000,1.113400,26753.010000,1.113500,25093.280000,1.113600,26385.670000,1.113700,9643.880000,1.113800,553.250000,1.113900,7364.220000,1.114000,33690.320000,1.114100,34500.540000,1.114200,22312.270000,1.114300,29184.760000
