unix_timestamp_ms,bid,ask,mid
1764329768498,890.8,890.9,890.850000
1764329768767,890.8,890.9,890.850000
1764329769018,890.8,890.9,890.850000
1764329769281,890.8,890.9,890.850000
1764329769569,890.8,890.9,890.850000
1764329769822,890.8,890.9,890.850000
1764329770072,890.8,890.9,890.850000
1764329770363,890.8,890.9,890.850000
1764329770613,890.8,890.9,890.850000
1764329770913,890.8,890.9,890.850000
1764329771163,890.8,890.9,890.850000
1764329771444,890.8,890.9,890.850000
1764329771713,890.8,890.9,890.850000
1764329771965,890.8,890.9,890.850000
1764329772236,890.8,890.9,890.850000
1764329772517,890.8,890.9,890.850000
1764329772782,890.8,890.9,890.850000
1764329773070,890.8,890.9,890.850000
1764329773323,890.8,890.9,890.850000
1764329773625,890.8,890.9,890.850000
1764329773886,890.8,890.9,890.850000
1764329774137,890.8,890.9,890.850000
1764329774438,890.8,890.9,890.850000
1764329774707,890.8,890.9,890.850000
1764329774976,890.8,890.9,890.850000
1764329775242,890.8,890.9,890.850000
1764329775511,890.8,890.9,890.850000
1764329775763,890.8,890.9,890.850000
1764329776017,890.8,890.9,890.850000
1764329776267,890.8,890.9,890.850000
1764329776520,890.8,890.9,890.850000
1764329776775,890.8,890.9,890.850000
1764329777045,890.8,890.9,890.850000
1764329777314,890.8,890.9,890.850000
1764329777588,890.8,890.9,890.850000
1764329777842,890.8,890.9,890.850000
1764329778131,890.8,890.9,890.850000
1764329778384,890.8,890.9,890.850000
1764329778634,890.8,890.9,890.850000
1764329778890,890.8,890.9,890.850000
1764329779143,890.8,890.9,890.850000
1764329779397,890.8,890.9,890.850000
1764329779649,890.8,890.9,890.850000
1764329779908,890.8,890.9,890.850000
1764329780158,890.8,890.9,890.850000
1764329780409,890.8,890.9,890.850000
1764329780679,890.8,890.9,890.850000
1764329780929,890.8,890.9,890.850000
1764329781219,890.8,890.9,890.850000
1764329781472,890.8,890.9,890.850000
1764329781769,890.8,890.9,890.850000
1764329782065,890.8,890.9,890.850000
1764329782315,890.8,890.9,890.850000
1764329782568,890.8,890.9,890.850000
1764329782818,890.8,890.9,890.850000
1764329783069,890.8,890.9,890.850000
1764329783337,890.8,890.9,890.850000
1764329783598,890.8,890.9,890.850000
1764329783870,890.8,890.9,890.850000
1764329784125,890.8,890.9,890.850000
1764329784404,890.8,890.9,890.850000
1764329784671,890.8,890.9,890.850000
1764329784960,890.8,890.9,890.850000
1764329785214,890.8,890.9,890.850000
1764329785508,890.8,890.9,890.850000
1764329785759,890.8,890.9,890.850000
1764329786060,890.8,890.9,890.850000
1764329786313,890.8,890.9,890.850000
1764329786576,890.8,890.9,890.850000
1764329786867,890.8,890.9,890.850000
1764329787118,890.8,890.9,890.850000
1764329787373,890.8,890.9,890.850000
1764329787623,890.8,890.9,890.850000
1764329787873,890.8,890.9,890.850000
1764329788128,890.8,890.9,890.850000
1764329788380,890.8,890.9,890.850000
1764329788631,890.8,890.9,890.850000
1764329788884,890.8,890.9,890.850000
1764329789142,890.8,890.9,890.850000
1764329789443,890.8,890.9,890.850000
1764329789697,890.8,890.9,890.850000
1764329789988,890.8,890.9,890.850000
1764329790239,890.8,890.9,890.850000
1764329790525,890.8,890.9,890.850000
1764329790813,890.8,890.9,890.850000
1764329791063,890.8,890.9,890.850000
1764329791315,890.8,890.9,890.850000
1764329791613,890.8,890.9,890.850000
1764329791907,890.8,890.9,890.850000
1764329792159,890.8,890.9,890.850000
1764329792461,890.8,890.9,890.850000
1764329792716,890.8,890.9,890.850000
1764329792999,890.8,890.9,890.850000
1764329793267,890.8,890.9,890.850000
1764329793543,890.8,890.9,890.850000
1764329793814,890.8,890.9,890.850000
1764329794070,890.8,890.9,890.850000
1764329794323,890.8,890.9,890.850000
1764329794606,890.8,890.9,890.850000
1764329995490,890.2,890.3,890.250000
1764329998807,890.2,890.3,890.250000
1764329999077,890.2,890.3,890.250000
1764329999327,890.2,890.3,890.250000
1764329999610,890.2,890.3,890.250000
1764329999897,890.2,890.3,890.250000
1764330000163,890.2,890.3,890.250000
1764330000436,890.2,890.3,890.250000
1764330000719,890.2,890.3,890.250000
1764330000969,890.2,890.3,890.250000
1764330001228,890.2,890.3,890.250000
1764330001482,890.2,890.3,890.250000
1764330001732,890.2,890.3,890.250000
1764330001994,890.2,890.3,890.250000
1764330002261,890.2,890.3,890.250000
1764330002541,890.2,890.3,890.250000
1764330002795,890.2,890.3,890.250000
1764330003065,890.2,890.3,890.250000
1764330003334,890.2,890.3,890.250000
1764330003587,890.2,890.3,890.250000
1764330003846,890.2,890.3,890.250000
1764330004105,890.2,890.3,890.250000
1764330004367,890.2,890.3,890.250000
1764330004617,890.2,890.3,890.250000
1764330004881,890.2,890.3,890.250000
1764330005140,890.2,890.3,890.250000
1764330005390,890.2,890.3,890.250000
1764330005659,890.2,890.3,890.250000
1764330005930,890.2,890.3,890.250000
1764330006194,890.2,890.3,890.250000
1764330006469,890.2,890.3,890.250000
1764330006723,890.2,890.3,890.250000
1764330006976,890.2,890.3,890.250000
1764330007260,890.2,890.3,890.250000
1764330007510,890.2,890.3,890.250000
1764330007761,890.2,890.3,890.250000
1764330008012,890.2,890.3,890.250000
1764330008283,890.2,890.3,890.250000
1764330008533,890.2,890.3,890.250000
1764330008784,890.2,890.3,890.250000
1764330009069,890.2,890.3,890.250000
1764330009320,890.2,890.3,890.250000
1764330009571,890.2,890.3,890.250000
1764330009878,890.2,890.3,890.250000
1764330010130,890.2,890.3,890.250000
1764330010426,890.2,890.3,890.250000
1764330010677,890.2,890.3,890.250000
1764330010932,890.2,890.3,890.250000
1764330011238,890.2,890.3,890.250000
1764330011499,890.2,890.3,890.250000
1764330011761,890.2,890.3,890.250000
1764330012011,890.2,890.3,890.250000
1764330012261,890.2,890.3,890.250000
1764330012512,890.2,890.3,890.250000
1764330012807,890.2,890.3,890.250000
1764330013068,890.2,890.3,890.250000
1764330013335,890.2,890.3,890.250000
1764330013606,890.2,890.3,890.250000
1764330013857,890.2,890.3,890.250000
1764330014111,890.2,890.3,890.250000
1764330014367,890.2,890.3,890.250000
1764330014666,890.2,890.3,890.250000
1764330014934,890.2,890.3,890.250000
1764330015188,890.2,890.3,890.250000
1764330015442,890.2,890.3,890.250000
1764330015751,890.2,890.3,890.250000
1764330016015,890.2,890.3,890.250000
1764330016280,890.2,890.3,890.250000
1764330016531,890.1,890.2,890.150000
1764330016810,890.1,890.2,890.150000
1764330017080,890.1,890.2,890.150000
1764330017332,890.0,890.1,890.050000
1764330017582,890.0,890.1,890.050000
1764330017837,890.0,890.1,890.050000
1764330018089,890.0,890.1,890.050000
1764330018355,890.0,890.1,890.050000
1764330018624,890.0,890.1,890.050000
1764330018874,890.0,890.1,890.050000
1764330019125,890.0,890.1,890.050000
1764330019378,890.0,890.1,890.050000
1764330019628,890.0,890.1,890.050000
1764330019915,890.0,890.1,890.050000
1764330020172,890.0,890.1,890.050000
1764330020467,890.0,890.1,890.050000
1764330020735,890.0,890.1,890.050000
1764330020988,890.1,890.2,890.150000
1764330021264,890.1,890.2,890.150000
1764330021523,890.1,890.2,890.150000
1764330021780,890.1,890.2,890.150000
1764330022043,890.1,890.2,890.150000
1764330022316,890.1,890.2,890.150000
1764330022569,890.1,890.2,890.150000
1764330022822,890.1,890.2,890.150000
1764330023080,890.1,890.2,890.150000
1764330023336,890.1,890.2,890.150000
1764330023598,890.1,890.2,890.150000
1764330023856,890.2,890.3,890.250000
1764330024107,890.2,890.3,890.250000
1764330024376,890.2,890.3,890.250000
1764330024652,890.2,890.3,890.250000
1764330024923,890.2,890.3,890.250000
1764330025215,890.2,890.3,890.250000
1764330025480,890.2,890.3,890.250000
1764330025732,890.2,890.3,890.250000
1764330026017,890.2,890.3,890.250000
1764330026270,890.2,890.3,890.250000
1764330026545,890.2,890.3,890.250000
1764330026795,890.2,890.3,890.250000
1764330027047,890.2,890.3,890.250000
1764330027312,890.2,890.3,890.250000
1764330027567,890.2,890.3,890.250000
1764330027818,890.2,890.3,890.250000
1764330028119,890.2,890.3,890.250000
1764330028381,890.2,890.3,890.250000
1764330028632,890.2,890.3,890.250000
1764330028901,890.2,890.3,890.250000
1764330029165,890.2,890.3,890.250000
1764330029420,890.2,890.3,890.250000
1764330029686,890.2,890.3,890.250000
1764330029938,890.2,890.3,890.250000
1764330030224,890.2,890.3,890.250000
1764330030477,890.2,890.3,890.250000
1764330030762,890.2,890.3,890.250000
1764330031031,890.2,890.3,890.250000
1764330031284,890.2,890.3,890.250000
1764330031573,890.2,890.3,890.250000
1764330031825,890.2,890.3,890.250000
1764330032120,890.2,890.3,890.250000
1764330032370,890.2,890.3,890.250000
1764330032675,890.2,890.3,890.250000
1764330032927,890.2,890.3,890.250000
1764330033179,890.2,890.3,890.250000
1764330033430,890.2,890.3,890.250000
1764330033683,890.2,890.3,890.250000
1764330033945,890.2,890.3,890.250000
1764330034206,890.2,890.3,890.250000
1764330034456,890.2,890.3,890.250000
1764330034706,890.2,890.3,890.250000
1764330034959,890.2,890.3,890.250000
1764330035209,890.2,890.3,890.250000
1764330035460,890.2,890.3,890.250000
1764330035711,890.2,890.3,890.250000
1764330036000,890.2,890.3,890.250000
1764330036252,890.2,890.3,890.250000
1764330036502,890.2,890.3,890.250000
1764330036797,890.2,890.3,890.250000
1764330037092,890.2,890.3,890.250000
1764330037342,890.2,890.3,890.250000
1764330037592,890.2,890.3,890.250000
1764330037886,890.2,890.3,890.250000
1764330038177,890.2,890.3,890.250000
1764330038427,890.2,890.3,890.250000
1764330038678,890.2,890.3,890.250000
1764330038976,890.2,890.3,890.250000
1764330039235,890.2,890.3,890.250000
1764330039502,890.2,890.3,890.250000
1764330039800,890.4,890.5,890.450000
1764330040050,890.5,890.6,890.550000
1764330040302,890.5,890.6,890.550000
1764330040553,890.5,890.6,890.550000
1764330040805,890.5,890.6,890.550000
1764330041055,890.5,890.6,890.550000
1764330041329,890.5,890.6,890.550000
1764330041586,890.5,890.6,890.550000
1764330041871,890.5,890.6,890.550000
1764330042201,890.5,890.6,890.550000
1764330042452,890.5,890.6,890.550000
1764330042725,890.5,890.6,890.550000
1764330042987,890.5,890.6,890.550000
1764330043239,890.5,890.6,890.550000
1764330043499,890.5,890.6,890.550000
1764330043755,890.5,890.6,890.550000
1764330044049,890.5,890.6,890.550000
1764330044299,890.5,890.6,890.550000
1764330044597,890.5,890.6,890.550000
1764330044900,890.5,890.6,890.550000
1764330045157,890.5,890.6,890.550000
1764330045411,890.5,890.6,890.550000
1764330045692,890.5,890.6,890.550000
1764330045955,890.5,890.6,890.550000
1764330046224,890.5,890.6,890.550000
1764330046474,890.5,890.6,890.550000
1764330046750,890.5,890.6,890.550000
1764330047011,890.5,890.6,890.550000
1764330047315,890.5,890.6,890.550000
1764330047567,890.5,890.6,890.550000
1764330047860,890.5,890.6,890.550000
1764330048121,890.5,890.6,890.550000
1764330048401,890.5,890.6,890.550000
1764330048662,890.5,890.6,890.550000
1764330048916,890.5,890.6,890.550000
1764330049190,890.5,890.6,890.550000
1764330049440,890.5,890.6,890.550000
1764330049692,890.5,890.6,890.550000
1764330049962,890.5,890.6,890.550000
1764330050215,890.5,890.6,890.550000
1764330050503,890.5,890.6,890.550000
1764330050755,890.5,890.6,890.550000
1764330051007,890.5,890.6,890.550000
1764330051257,890.5,890.6,890.550000
1764330051508,890.6,890.7,890.650000
1764330051773,890.6,890.7,890.650000
1764330052023,890.6,890.7,890.650000
1764330052275,890.6,890.7,890.650000
1764330052531,890.6,890.7,890.650000
1764330052805,890.6,890.7,890.650000
1764330053072,890.6,890.7,890.650000
1764330053342,890.6,890.7,890.650000
1764330053613,890.6,890.7,890.650000
1764330053874,890.6,890.7,890.650000
1764330054125,890.6,890.7,890.650000
1764330054420,890.6,890.7,890.650000
1764330054681,890.6,890.7,890.650000
1764330054949,890.6,890.7,890.650000
1764330055215,890.6,890.7,890.650000
1764330055497,890.6,890.7,890.650000
1764330055749,890.6,890.7,890.650000
1764330055999,890.6,890.7,890.650000
1764330056250,890.6,890.7,890.650000
1764330056510,890.6,890.7,890.650000
1764330056782,890.6,890.7,890.650000
1764330057032,890.6,890.7,890.650000
1764330057320,890.6,890.7,890.650000
1764330057570,890.6,890.7,890.650000
1764330057823,890.6,890.7,890.650000
1764330058114,890.6,890.7,890.650000
1764330058366,890.6,890.7,890.650000
1764330058652,890.6,890.7,890.650000
1764330058945,890.6,890.7,890.650000
1764330059196,890.6,890.7,890.650000
1764330059446,890.6,890.7,890.650000
1764330059733,890.6,890.7,890.650000
1764330059983,890.6,890.7,890.650000
1764330060297,890.6,890.7,890.650000
1764330060564,890.6,890.7,890.650000
1764330060817,890.6,890.7,890.650000
1764330061068,890.6,890.7,890.650000
1764330061366,890.6,890.7,890.650000
1764330061620,890.6,890.7,890.650000
1764330061871,890.6,890.7,890.650000
1764330062129,890.6,890.7,890.650000
1764330062379,890.6,890.7,890.650000
1764330062664,890.6,890.7,890.650000
1764330062944,890.6,890.7,890.650000
1764330063213,890.6,890.7,890.650000
1764330063466,890.6,890.7,890.650000
1764330063744,890.6,890.7,890.650000
1764330063997,890.6,890.7,890.650000
1764330064281,890.6,890.7,890.650000
1764330064550,890.6,890.7,890.650000
1764330064822,890.6,890.7,890.650000
1764330065073,890.6,890.7,890.650000
1764330065371,890.6,890.7,890.650000
1764330065621,890.6,890.7,890.650000
1764330065871,890.6,890.7,890.650000
1764330066124,890.6,890.7,890.650000
1764330066380,890.6,890.7,890.650000
1764330066646,890.6,890.7,890.650000
1764330066918,890.6,890.7,890.650000
1764330067173,890.6,890.7,890.650000
1764330067458,890.6,890.7,890.650000
1764330067711,890.6,890.7,890.650000
1764330067963,890.6,890.7,890.650000
1764330068213,890.6,890.7,890.650000
1764330068476,890.6,890.7,890.650000
1764330068739,890.6,890.7,890.650000
1764330069013,890.6,890.7,890.650000
1764330069278,890.6,890.7,890.650000
1764330069529,890.6,890.7,890.650000
1764330069782,890.6,890.7,890.650000
1764330070033,890.6,890.7,890.650000
1764330070291,890.6,890.7,890.650000
1764330070553,890.6,890.7,890.650000
1764330070820,890.6,890.7,890.650000
1764330071071,890.6,890.7,890.650000
1764330071339,890.6,890.7,890.650000
1764330071636,890.6,890.7,890.650000
1764330071887,890.6,890.7,890.650000
1764330072180,890.6,890.7,890.650000
1764330072436,890.6,890.7,890.650000
1764330072714,890.6,890.7,890.650000
1764330072970,890.6,890.7,890.650000
1764330073224,890.6,890.7,890.650000
1764330073474,890.6,890.7,890.650000
1764330073769,890.6,890.7,890.650000
1764330074069,890.6,890.7,890.650000
1764330074335,890.6,890.7,890.650000
1764330074605,890.6,890.7,890.650000
1764330074868,890.6,890.7,890.650000
1764330075153,890.6,890.7,890.650000
1764330075424,890.6,890.7,890.650000
1764330075675,890.6,890.7,890.650000
1764330075975,890.6,890.7,890.650000
1764330076286,890.6,890.7,890.650000
1764330076537,890.6,890.7,890.650000
1764330076824,890.6,890.7,890.650000
1764330077076,890.6,890.7,890.650000
1764330077367,890.6,890.7,890.650000
1764330077636,890.6,890.7,890.650000
1764330077903,890.6,890.7,890.650000
1764330078154,890.6,890.7,890.650000
1764330078405,890.6,890.7,890.650000
1764330078697,890.7,890.8,890.750000
1764330078947,890.8,890.9,890.850000
1764330079197,890.8,890.9,890.850000
1764330079447,890.8,890.9,890.850000
1764330079697,890.8,890.9,890.850000
1764330079949,890.8,890.9,890.850000
1764330080202,890.8,890.9,890.850000
1764330080455,890.8,890.9,890.850000
1764330080712,890.8,890.9,890.850000
1764330080993,890.8,890.9,890.850000
1764330081244,890.8,890.9,890.850000
1764330081494,890.8,890.9,890.850000
1764330081795,890.8,890.9,890.850000
1764330082045,890.8,890.9,890.850000
1764330082337,890.8,890.9,890.850000
1764330082600,890.8,890.9,890.850000
1764330082868,890.8,890.9,890.850000
1764330083135,890.8,890.9,890.850000
1764330083430,890.8,890.9,890.850000
1764330083681,890.8,890.9,890.850000
1764330083948,890.8,890.9,890.850000
1764330084242,890.8,890.9,890.850000
1764330084495,890.8,890.9,890.850000
1764330084754,890.8,890.9,890.850000
1764330085007,890.8,890.9,890.850000
1764330085263,890.8,890.9,890.850000
1764330085520,890.8,890.9,890.850000
1764330085785,890.8,890.9,890.850000
1764330086038,890.8,890.9,890.850000
1764330086288,890.8,890.9,890.850000
1764330086576,890.8,890.9,890.850000
1764330086829,890.8,890.9,890.850000
1764330087113,890.8,890.9,890.850000
1764330087363,890.8,890.9,890.850000
1764330087666,890.8,890.9,890.850000
1764330087916,890.8,890.9,890.850000
1764330088205,890.8,890.9,890.850000
1764330088455,890.8,890.9,890.850000
1764330088733,890.8,890.9,890.850000
1764330088987,890.8,890.9,890.850000
1764330089240,891.1,891.2,891.150000
1764330089495,891.1,891.2,891.150000
1764330089759,891.1,891.2,891.150000
1764330090015,891.1,891.2,891.150000
1764330090346,891.1,891.2,891.150000
1764330090596,891.1,891.2,891.150000
1764330090885,891.1,891.2,891.150000
1764330091139,891.2,891.3,891.250000
1764330091394,891.2,891.3,891.250000
1764330091645,891.2,891.3,891.250000
1764330091929,891.2,891.3,891.250000
1764330092228,891.2,891.3,891.250000
1764330092480,891.2,891.3,891.250000
1764330092764,891.2,891.3,891.250000
1764330093015,891.2,891.3,891.250000
1764330093293,891.2,891.3,891.250000
1764330093545,891.2,891.3,891.250000
1764330093845,891.2,891.3,891.250000
1764330094095,891.2,891.3,891.250000
1764330094377,891.2,891.3,891.250000
1764330094679,891.2,891.3,891.250000
1764330094930,891.2,891.3,891.250000
1764330095184,891.2,891.3,891.250000
1764330095434,891.2,891.3,891.250000
1764330095685,891.2,891.3,891.250000
1764330095941,891.2,891.3,891.250000
1764330096207,891.2,891.3,891.250000
1764330096464,891.2,891.3,891.250000
1764330096756,891.2,891.3,891.250000
1764330097006,891.2,891.3,891.250000
1764330097292,891.2,891.3,891.250000
1764330097550,891.2,891.3,891.250000
1764330097803,891.2,891.3,891.250000
1764330098085,891.2,891.3,891.250000
1764330098377,891.2,891.3,891.250000
1764330098674,891.2,891.3,891.250000
1764330098948,891.2,891.3,891.250000
1764330099198,891.2,891.3,891.250000
1764330099449,891.2,891.3,891.250000
1764330099702,891.2,891.3,891.250000
1764330099953,891.2,891.3,891.250000
1764330100210,891.2,891.3,891.250000
1764330100490,891.2,891.3,891.250000
1764330100759,891.2,891.3,891.250000
1764330101033,891.2,891.3,891.250000
1764330101283,891.2,891.3,891.250000
1764330101538,891.2,891.3,891.250000
1764330101822,891.2,891.3,891.250000
1764330102074,891.2,891.3,891.250000
1764330102340,891.2,891.3,891.250000
1764330102638,891.2,891.3,891.250000
1764330102890,891.2,891.3,891.250000
1764330103176,891.2,891.3,891.250000
1764330103464,891.2,891.3,891.250000
1764330103735,891.2,891.3,891.250000
1764330104012,891.2,891.3,891.250000
1764330104274,891.2,891.3,891.250000
1764330104540,891.2,891.3,891.250000
1764330104790,891.2,891.3,891.250000
1764330105040,891.2,891.3,891.250000
1764330105294,891.2,891.3,891.250000
1764330105594,891.2,891.3,891.250000
1764330105885,891.2,891.3,891.250000
1764330106136,891.2,891.3,891.250000
1764330106389,891.2,891.3,891.250000
1764330106671,891.2,891.3,891.250000
1764330106930,891.2,891.3,891.250000
1764330107181,891.2,891.3,891.250000
1764330107438,891.2,891.3,891.250000
1764330107692,891.2,891.3,891.250000
1764330107943,891.2,891.3,891.250000
1764330108215,891.2,891.3,891.250000
1764330108466,891.1,891.2,891.150000
1764330108743,891.1,891.2,891.150000
1764330109023,891.1,891.2,891.150000
1764330109320,891.1,891.2,891.150000
1764330109572,891.1,891.2,891.150000
1764330109823,891.1,891.2,891.150000
1764330110107,891.1,891.2,891.150000
1764330110358,891.1,891.2,891.150000
1764330110648,891.1,891.2,891.150000
1764330110936,891.1,891.2,891.150000
1764330111189,891.1,891.2,891.150000
1764330111440,891.2,891.3,891.250000
1764330111727,891.2,891.3,891.250000
1764330111988,891.2,891.3,891.250000
1764330112266,891.2,891.3,891.250000
1764330112518,891.2,891.3,891.250000
1764330112809,891.2,891.3,891.250000
1764330113059,891.2,891.3,891.250000
1764330113357,891.2,891.3,891.250000
1764330113608,891.2,891.3,891.250000
1764330113908,891.2,891.3,891.250000
1764330114167,891.2,891.3,891.250000
1764330114417,891.2,891.3,891.250000
1764330114719,891.2,891.3,891.250000
1764330115015,891.2,891.3,891.250000
1764330115278,891.2,891.3,891.250000
1764330115541,891.2,891.3,891.250000
1764330115792,891.2,891.3,891.250000
1764330116079,891.2,891.3,891.250000
1764330116345,891.2,891.3,891.250000
1764330116615,891.2,891.3,891.250000
1764330116883,891.2,891.3,891.250000
1764330117148,891.2,891.3,891.250000
1764330117402,891.2,891.3,891.250000
1764330117699,891.2,891.3,891.250000
1764330117973,891.2,891.3,891.250000
1764330118238,891.2,891.3,891.250000
1764330118497,891.2,891.3,891.250000
1764330118775,891.2,891.3,891.250000
1764330119048,891.2,891.3,891.250000
1764330119319,891.2,891.3,891.250000
1764330119572,891.2,891.3,891.250000
1764330119852,891.2,891.3,891.250000
1764330120105,891.2,891.3,891.250000
1764330120355,891.2,891.3,891.250000
1764330120620,891.2,891.3,891.250000
1764330120912,891.2,891.3,891.250000
1764330121167,891.2,891.3,891.250000
1764330121433,891.2,891.3,891.250000
1764330121691,891.2,891.3,891.250000
1764330121942,891.2,891.3,891.250000
1764330122203,891.2,891.3,891.250000
1764330122454,891.2,891.3,891.250000
1764330122721,891.2,891.3,891.250000
1764330123000,891.2,891.3,891.250000
1764330123268,891.2,891.3,891.250000
1764330123552,891.2,891.3,891.250000
1764330123802,891.2,891.3,891.250000
1764330124088,891.2,891.3,891.250000
1764330124358,891.2,891.3,891.250000
1764330124610,891.4,891.5,891.450000
1764330124861,891.4,891.5,891.450000
1764330125152,891.4,891.5,891.450000
1764330125404,891.4,891.5,891.450000
1764330125695,891.4,891.5,891.450000
1764330125947,891.4,891.5,891.450000
1764330126224,891.4,891.5,891.450000
1764330126474,891.4,891.5,891.450000
1764330126733,891.4,891.5,891.450000
1764330126991,891.4,891.5,891.450000
