unix_timestamp_ms,bid,ask,mid
1764326076079,3053.5,3053.6,3053.550000
1764326076330,3053.5,3053.6,3053.550000
1764326076582,3053.5,3053.6,3053.550000
1764326076841,3053.5,3053.6,3053.550000
1764326077092,3053.5,3053.6,3053.550000
1764326077343,3053.5,3053.6,3053.550000
1764326077593,3053.5,3053.6,3053.550000
1764326077850,3053.5,3053.6,3053.550000
1764326078102,3053.5,3053.6,3053.550000
1764326078352,3053.5,3053.6,3053.550000
1764326078607,3053.5,3053.6,3053.550000
1764326078858,3053.5,3053.6,3053.550000
1764326079108,3053.5,3053.6,3053.550000
1764326079362,3053.5,3053.6,3053.550000
1764326079612,3053.5,3053.6,3053.550000
1764326079870,3053.5,3053.6,3053.550000
1764326080120,3053.5,3053.6,3053.550000
1764326080380,3053.5,3053.6,3053.550000
1764326080633,3053.5,3053.6,3053.550000
1764326080886,3053.5,3053.6,3053.550000
1764326081136,3053.5,3053.6,3053.550000
1764326081395,3053.5,3053.6,3053.550000
1764326081649,3053.5,3053.6,3053.550000
1764326081900,3053.5,3053.6,3053.550000
1764326082157,3053.5,3053.6,3053.550000
1764326082408,3053.5,3053.6,3053.550000
1764326082659,3053.5,3053.6,3053.550000
1764326082909,3053.5,3053.6,3053.550000
1764326083159,3053.5,3053.6,3053.550000
1764326083410,3053.5,3053.6,3053.550000
1764326083664,3053.5,3053.6,3053.550000
1764326083915,3053.5,3053.6,3053.550000
1764326084169,3053.5,3053.6,3053.550000
1764326084419,3053.5,3053.6,3053.550000
1764326084672,3053.5,3053.6,3053.550000
1764326084928,3053.5,3053.6,3053.550000
1764326085188,3053.5,3053.6,3053.550000
1764326085438,3053.5,3053.6,3053.550000
1764326085688,3053.5,3053.6,3053.550000
1764326085938,3053.5,3053.6,3053.550000
1764326086192,3053.5,3053.6,3053.550000
1764326086442,3053.5,3053.6,3053.550000
1764326086715,3053.5,3053.6,3053.550000
1764326086976,3053.5,3053.6,3053.550000
1764326087226,3053.5,3053.6,3053.550000
1764326087479,3053.5,3053.6,3053.550000
1764326087732,3053.5,3053.6,3053.550000
1764326087997,3053.5,3053.6,3053.550000
1764326088263,3053.5,3053.6,3053.550000
1764326088513,3053.5,3053.6,3053.550000
1764326088769,3053.5,3053.6,3053.550000
1764326089019,3053.5,3053.6,3053.550000
1764326089275,3053.5,3053.6,3053.550000
1764326089531,3053.5,3053.6,3053.550000
1764326089791,3053.2,3053.3,3053.250000
1764326090042,3053.2,3053.3,3053.250000
1764326090292,3053.2,3053.3,3053.250000
1764326090545,3053.2,3053.3,3053.250000
1764326090804,3053.2,3053.3,3053.250000
1764326091057,3053.2,3053.3,3053.250000
1764326091307,3053.2,3053.3,3053.250000
1764326091559,3053.2,3053.3,3053.250000
1764326091810,3053.2,3053.3,3053.250000
1764326092060,3053.2,3053.3,3053.250000
1764326092310,3053.2,3053.3,3053.250000
1764326092568,3053.2,3053.3,3053.250000
1764326092820,3053.2,3053.3,3053.250000
1764326093073,3053.2,3053.3,3053.250000
1764326093324,3053.2,3053.3,3053.250000
1764326093577,3053.2,3053.3,3053.250000
1764326093828,3053.2,3053.3,3053.250000
1764326094080,3052.9,3053.0,3052.950000
1764326094332,3052.9,3053.0,3052.950000
1764326094593,3052.9,3053.0,3052.950000
1764326094850,3052.8,3052.9,3052.850000
1764326095100,3052.8,3052.9,3052.850000
1764326095351,3052.8,3052.9,3052.850000
1764326095603,3052.8,3052.9,3052.850000
1764326095853,3052.8,3052.9,3052.850000
1764326096105,3052.8,3052.9,3052.850000
1764326096356,3052.8,3052.9,3052.850000
1764326096607,3052.8,3052.9,3052.850000
1764326096857,3052.8,3052.9,3052.850000
1764326097107,3052.8,3052.9,3052.850000
1764326097357,3052.8,3052.9,3052.850000
1764326097607,3052.8,3052.9,3052.850000
1764326097857,3052.8,3052.9,3052.850000
1764326098108,3052.5,3052.6,3052.550000
1764326098358,3052.3,3052.4,3052.350000
1764326098608,3052.3,3052.4,3052.350000
1764326098860,3052.3,3052.4,3052.350000
1764326099110,3052.1,3052.2,3052.150000
1764326099360,3051.5,3051.6,3051.550000
1764326099612,3051.4,3051.5,3051.450000
1764326099868,3051.4,3051.5,3051.450000
1764326100119,3051.4,3051.5,3051.450000
1764326100369,3051.4,3051.5,3051.450000
1764326100619,3051.2,3051.3,3051.250000
1764326100869,3051.2,3051.3,3051.250000
1764326101119,3051.2,3051.3,3051.250000
1764326101370,3051.2,3051.3,3051.250000
1764326101620,3051.2,3051.3,3051.250000
1764326101870,3051.2,3051.3,3051.250000
1764326102120,3050.4,3050.5,3050.450000
1764326102370,3050.4,3050.5,3050.450000
1764326102621,3050.4,3050.5,3050.450000
1764326102871,3050.3,3050.5,3050.400000
1764326103122,3050.3,3050.5,3050.400000
1764326103374,3050.0,3050.1,3050.050000
1764326103624,3050.0,3050.1,3050.050000
1764326103875,3050.0,3050.1,3050.050000
1764326104126,3049.9,3050.0,3049.950000
1764326104379,3049.9,3050.0,3049.950000
1764326104630,3049.9,3050.0,3049.950000
1764326104884,3049.9,3050.0,3049.950000
1764326105139,3049.9,3050.0,3049.950000
1764326105393,3049.9,3050.0,3049.950000
1764326105656,3049.9,3050.0,3049.950000
1764326105906,3050.0,3050.1,3050.050000
1764326106157,3050.0,3050.1,3050.050000
1764326106407,3050.9,3051.0,3050.950000
1764326106659,3050.9,3051.0,3050.950000
1764326106909,3050.9,3051.0,3050.950000
1764326107162,3050.9,3051.0,3050.950000
1764326107414,3050.9,3051.0,3050.950000
1764326107666,3050.9,3051.0,3050.950000
1764326107916,3051.0,3051.1,3051.050000
1764326108167,3051.0,3051.1,3051.050000
1764326108417,3051.4,3051.5,3051.450000
1764326108669,3051.4,3051.5,3051.450000
1764326108919,3051.3,3051.4,3051.350000
1764326109170,3051.3,3051.4,3051.350000
1764326109423,3051.3,3051.4,3051.350000
1764326109674,3050.9,3051.0,3050.950000
1764326109924,3050.9,3051.0,3050.950000
1764326110176,3050.9,3051.0,3050.950000
1764326110428,3050.9,3051.0,3050.950000
1764326110678,3050.9,3051.0,3050.950000
1764326110932,3050.9,3051.0,3050.950000
1764326111182,3050.9,3051.0,3050.950000
1764326111435,3050.8,3050.9,3050.850000
1764326111685,3050.8,3050.9,3050.850000
1764326111942,3050.8,3050.9,3050.850000
1764326112194,3050.8,3050.9,3050.850000
1764326112445,3050.5,3050.6,3050.550000
1764326112697,3050.5,3050.6,3050.550000
1764326112947,3050.5,3050.6,3050.550000
1764326113202,3050.5,3050.6,3050.550000
1764326113455,3050.5,3050.6,3050.550000
1764326113708,3050.5,3050.6,3050.550000
1764326113967,3050.5,3050.6,3050.550000
1764326114219,3050.5,3050.6,3050.550000
1764326114469,3050.5,3050.6,3050.550000
1764326114719,3050.5,3050.6,3050.550000
1764326114969,3050.5,3050.6,3050.550000
1764326115219,3050.5,3050.6,3050.550000
1764326115472,3050.5,3050.6,3050.550000
1764326115724,3050.5,3050.6,3050.550000
1764326115981,3050.5,3050.6,3050.550000
1764326116231,3050.5,3050.6,3050.550000
1764326116484,3050.7,3050.8,3050.750000
1764326116734,3050.9,3051.0,3050.950000
1764326116985,3050.9,3051.0,3050.950000
1764326117238,3050.9,3051.0,3050.950000
1764326117498,3050.9,3051.0,3050.950000
1764326117748,3050.9,3051.0,3050.950000
1764326117998,3050.9,3051.0,3050.950000
1764326118251,3051.0,3051.1,3051.050000
1764326118509,3051.0,3051.1,3051.050000
1764326118759,3051.0,3051.1,3051.050000
1764326119009,3051.0,3051.1,3051.050000
1764326119260,3051.0,3051.1,3051.050000
1764326119510,3051.0,3051.1,3051.050000
1764326119762,3051.0,3051.1,3051.050000
1764326120012,3051.0,3051.1,3051.050000
1764326120269,3051.0,3051.1,3051.050000
1764326120519,3051.2,3051.3,3051.250000
1764326120770,3051.3,3051.4,3051.350000
1764326121021,3051.3,3051.4,3051.350000
1764326121279,3051.3,3051.4,3051.350000
1764326121532,3051.3,3051.4,3051.350000
1764326121792,3051.3,3051.4,3051.350000
1764326122044,3051.3,3051.4,3051.350000
1764326122304,3051.3,3051.4,3051.350000
1764326122558,3051.3,3051.4,3051.350000
1764326122809,3051.3,3051.4,3051.350000
1764326123061,3051.3,3051.4,3051.350000
1764326123313,3051.3,3051.4,3051.350000
1764326123563,3051.3,3051.4,3051.350000
1764326123814,3051.3,3051.4,3051.350000
1764326124068,3051.3,3051.4,3051.350000
1764326124318,3051.3,3051.4,3051.350000
1764326124568,3051.3,3051.4,3051.350000
1764326124820,3051.3,3051.4,3051.350000
1764326125070,3051.3,3051.4,3051.350000
1764326125320,3051.3,3051.4,3051.350000
1764326125577,3051.3,3051.4,3051.350000
1764326125827,3051.3,3051.4,3051.350000
1764326126078,3051.3,3051.4,3051.350000
1764326126332,3051.3,3051.4,3051.350000
1764326126591,3051.3,3051.4,3051.350000
1764326126841,3051.3,3051.4,3051.350000
1764326127093,3051.3,3051.4,3051.350000
1764326127345,3051.3,3051.4,3051.350000
1764326127598,3051.3,3051.4,3051.350000
1764326127852,3051.3,3051.4,3051.350000
1764326128107,3051.3,3051.4,3051.350000
1764326128360,3051.3,3051.4,3051.350000
1764326128612,3051.3,3051.4,3051.350000
1764326128863,3051.3,3051.4,3051.350000
1764326129113,3051.3,3051.4,3051.350000
1764326129365,3051.3,3051.4,3051.350000
1764326129616,3051.3,3051.4,3051.350000
1764326129866,3051.3,3051.4,3051.350000
1764326130117,3051.3,3051.4,3051.350000
1764326130375,3051.3,3051.4,3051.350000
1764326130627,3051.3,3051.4,3051.350000
1764326130878,3051.3,3051.4,3051.350000
1764326131134,3051.3,3051.4,3051.350000
1764326131388,3051.3,3051.4,3051.350000
1764326131640,3051.3,3051.4,3051.350000
1764326131894,3051.3,3051.4,3051.350000
1764326132145,3051.3,3051.4,3051.350000
1764326132397,3051.3,3051.4,3051.350000
1764326132647,3051.3,3051.4,3051.350000
1764326132903,3050.9,3051.3,3051.100000
1764326133154,3049.8,3049.9,3049.850000
1764326133404,3049.8,3049.9,3049.850000
1764326133659,3049.9,3050.0,3049.950000
1764326133909,3049.9,3050.0,3049.950000
1764326134159,3050.2,3050.3,3050.250000
1764326134409,3050.2,3050.3,3050.250000
1764326134660,3050.2,3050.3,3050.250000
1764326134910,3050.2,3050.3,3050.250000
1764326135160,3050.2,3050.3,3050.250000
1764326135410,3050.2,3050.3,3050.250000
1764326135663,3050.2,3050.3,3050.250000
1764326135914,3050.2,3050.3,3050.250000
1764326136164,3050.2,3050.3,3050.250000
1764326136415,3050.2,3050.3,3050.250000
1764326136667,3050.2,3050.3,3050.250000
1764326136917,3050.2,3050.3,3050.250000
1764326137169,3050.2,3050.3,3050.250000
1764326137419,3050.2,3050.3,3050.250000
1764326137669,3050.2,3050.3,3050.250000
1764326137921,3050.2,3050.3,3050.250000
1764326138171,3050.2,3050.3,3050.250000
1764326138421,3050.2,3050.3,3050.250000
1764326138675,3050.2,3050.3,3050.250000
1764326138927,3050.2,3050.3,3050.250000
1764326139177,3050.2,3050.3,3050.250000
1764326139427,3050.2,3050.3,3050.250000
1764326139681,3050.2,3050.3,3050.250000
1764326139935,3050.2,3050.3,3050.250000
1764326140193,3050.2,3050.3,3050.250000
1764326140444,3050.4,3050.5,3050.450000
1764326140696,3050.6,3050.7,3050.650000
1764326140946,3050.6,3050.7,3050.650000
1764326141200,3050.6,3050.7,3050.650000
1764326141452,3050.6,3050.7,3050.650000
1764326141702,3050.6,3050.7,3050.650000
1764326141953,3050.6,3050.7,3050.650000
1764326142205,3050.6,3050.7,3050.650000
1764326142455,3050.6,3050.7,3050.650000
1764326142705,3050.6,3050.7,3050.650000
1764326142957,3050.6,3050.7,3050.650000
1764326143207,3050.6,3050.7,3050.650000
1764326143459,3050.6,3050.7,3050.650000
1764326143709,3050.6,3050.7,3050.650000
1764326143959,3050.6,3050.7,3050.650000
1764326144209,3050.6,3050.7,3050.650000
1764326144459,3050.6,3050.7,3050.650000
1764326144710,3050.6,3050.7,3050.650000
1764326144961,3050.6,3050.7,3050.650000
1764326145212,3050.6,3050.7,3050.650000
1764326145466,3050.6,3050.7,3050.650000
1764326145718,3050.6,3050.7,3050.650000
1764326145971,3050.6,3050.7,3050.650000
1764326146221,3050.6,3050.7,3050.650000
1764326146473,3050.6,3050.7,3050.650000
1764326146724,3050.6,3050.7,3050.650000
1764326146976,3050.6,3050.7,3050.650000
1764326147226,3050.6,3050.7,3050.650000
1764326147477,3050.6,3050.7,3050.650000
1764326147730,3050.6,3050.7,3050.650000
1764326147981,3050.6,3050.7,3050.650000
1764326148231,3050.6,3050.7,3050.650000
1764326148482,3050.6,3050.7,3050.650000
1764326148733,3050.6,3050.7,3050.650000
1764326148993,3050.6,3050.7,3050.650000
1764326149243,3050.7,3050.8,3050.750000
1764326149496,3050.7,3050.8,3050.750000
1764326149747,3050.7,3050.8,3050.750000
1764326150003,3050.7,3050.8,3050.750000
1764326150258,3050.7,3050.8,3050.750000
1764326150508,3050.7,3050.8,3050.750000
1764326150758,3050.7,3050.8,3050.750000
1764326151008,3050.7,3050.8,3050.750000
1764326151259,3050.7,3050.8,3050.750000
1764326151509,3050.7,3050.8,3050.750000
1764326151759,3050.7,3050.8,3050.750000
1764326152012,3050.7,3050.8,3050.750000
1764326152263,3050.7,3050.8,3050.750000
1764326152513,3050.7,3050.8,3050.750000
1764326152771,3050.7,3050.8,3050.750000
1764326153024,3050.7,3050.8,3050.750000
1764326153274,3050.7,3050.8,3050.750000
1764326153524,3050.7,3050.8,3050.750000
1764326153775,3050.7,3050.8,3050.750000
1764326154029,3050.7,3050.8,3050.750000
1764326154279,3050.7,3050.8,3050.750000
1764326154530,3050.7,3050.8,3050.750000
1764326154782,3050.7,3050.8,3050.750000
1764326155033,3050.7,3050.8,3050.750000
1764326155283,3050.7,3050.8,3050.750000
1764326155534,3050.7,3050.8,3050.750000
1764326155794,3050.7,3050.8,3050.750000
1764326156048,3050.7,3050.8,3050.750000
1764326156301,3050.7,3050.8,3050.750000
1764326156558,3050.7,3050.8,3050.750000
1764326156809,3050.7,3050.8,3050.750000
1764326157061,3050.7,3050.8,3050.750000
1764326157312,3050.7,3050.8,3050.750000
1764326157563,3050.6,3050.7,3050.650000
1764326157813,3050.4,3050.5,3050.450000
1764326158063,3050.4,3050.5,3050.450000
1764326158313,3050.4,3050.5,3050.450000
1764326158570,3050.4,3050.5,3050.450000
1764326158825,3050.4,3050.5,3050.450000
1764326159085,3050.4,3050.5,3050.450000
1764326159337,3050.4,3050.5,3050.450000
1764326159589,3050.4,3050.5,3050.450000
1764326159840,3050.4,3050.5,3050.450000
1764326160091,3050.4,3050.5,3050.450000
1764326160341,3050.4,3050.5,3050.450000
1764326160593,3050.4,3050.5,3050.450000
1764326160843,3050.1,3050.2,3050.150000
1764326161096,3049.8,3049.9,3049.850000
1764326161348,3049.8,3049.9,3049.850000
1764326161601,3049.8,3049.9,3049.850000
1764326161854,3049.8,3049.9,3049.850000
1764326162107,3049.8,3049.9,3049.850000
1764326162361,3050.0,3050.1,3050.050000
1764326162611,3050.0,3050.1,3050.050000
1764326162862,3050.0,3050.1,3050.050000
1764326163113,3050.0,3050.1,3050.050000
1764326163373,3050.0,3050.1,3050.050000
1764326163624,3050.0,3050.1,3050.050000
1764326163874,3050.0,3050.1,3050.050000
1764326164124,3050.0,3050.1,3050.050000
1764326164380,3050.0,3050.1,3050.050000
1764326164631,3050.0,3050.1,3050.050000
1764326164885,3050.0,3050.1,3050.050000
1764326165137,3050.0,3050.1,3050.050000
1764326165403,3050.0,3050.1,3050.050000
1764326165654,3050.0,3050.1,3050.050000
1764326165913,3050.0,3050.3,3050.150000
1764326166164,3050.3,3050.4,3050.350000
1764326166416,3050.7,3050.8,3050.750000
1764326166670,3050.7,3050.8,3050.750000
1764326166920,3050.7,3050.8,3050.750000
1764326167172,3050.7,3050.8,3050.750000
1764326167423,3050.7,3050.8,3050.750000
1764326167675,3050.7,3050.8,3050.750000
1764326167925,3050.7,3050.8,3050.750000
1764326168175,3050.7,3050.8,3050.750000
1764326168428,3050.7,3050.8,3050.750000
1764326168678,3050.7,3050.8,3050.750000
1764326168943,3050.7,3050.8,3050.750000
1764326169203,3050.7,3050.8,3050.750000
1764326169453,3050.7,3050.8,3050.750000
1764326169713,3050.7,3050.8,3050.750000
1764326169977,3050.7,3050.8,3050.750000
1764326170233,3050.7,3050.8,3050.750000
1764326170483,3050.7,3050.8,3050.750000
1764326170734,3050.7,3050.8,3050.750000
1764326170995,3050.7,3050.8,3050.750000
1764326171246,3050.7,3050.8,3050.750000
1764326171497,3050.7,3050.8,3050.750000
1764326171755,3050.7,3050.8,3050.750000
1764326172005,3051.1,3051.2,3051.150000
1764326172257,3051.1,3051.2,3051.150000
1764326172507,3051.1,3051.2,3051.150000
1764326172758,3051.1,3051.2,3051.150000
1764326173008,3051.1,3051.2,3051.150000
1764326173259,3051.1,3051.2,3051.150000
1764326173509,3051.1,3051.2,3051.150000
1764326173759,3051.1,3051.2,3051.150000
1764326174009,3051.0,3051.1,3051.050000
1764326174259,3050.6,3050.7,3050.650000
1764326174510,3050.6,3050.7,3050.650000
1764326174761,3050.6,3050.7,3050.650000
1764326175013,3050.6,3050.7,3050.650000
1764326175269,3050.6,3050.7,3050.650000
1764326175519,3050.6,3050.7,3050.650000
1764326175771,3050.6,3050.7,3050.650000
1764326176021,3050.5,3050.6,3050.550000
1764326176272,3050.5,3050.6,3050.550000
1764326176522,3050.5,3050.6,3050.550000
1764326176772,3050.5,3050.6,3050.550000
1764326177023,3050.5,3050.6,3050.550000
1764326177273,3050.5,3050.6,3050.550000
1764326177525,3050.5,3050.6,3050.550000
1764326177779,3050.5,3050.6,3050.550000
1764326178030,3050.5,3050.6,3050.550000
1764326178283,3050.5,3050.6,3050.550000
1764326178537,3050.5,3050.6,3050.550000
1764326178788,3050.5,3050.6,3050.550000
1764326179047,3050.5,3050.6,3050.550000
1764326179301,3050.5,3050.6,3050.550000
1764326179551,3050.6,3050.7,3050.650000
1764326179801,3050.6,3050.7,3050.650000
1764326180052,3050.6,3050.7,3050.650000
1764326180310,3050.6,3050.7,3050.650000
1764326180562,3050.6,3050.7,3050.650000
1764326180814,3050.6,3050.7,3050.650000
1764326181064,3050.5,3050.6,3050.550000
1764326181316,3050.5,3050.6,3050.550000
1764326181568,3050.5,3050.6,3050.550000
1764326181819,3050.4,3050.5,3050.450000
1764326182069,3050.4,3050.5,3050.450000
1764326182321,3050.4,3050.5,3050.450000
1764326182571,3050.4,3050.5,3050.450000
1764326182822,3050.4,3050.5,3050.450000
1764326183073,3050.4,3050.5,3050.450000
1764326183323,3050.4,3050.5,3050.450000
1764326183578,3050.4,3050.5,3050.450000
1764326183829,3050.4,3050.5,3050.450000
1764326184087,3050.4,3050.5,3050.450000
1764326184338,3050.4,3050.5,3050.450000
1764326184590,3050.4,3050.5,3050.450000
1764326184842,3050.4,3050.5,3050.450000
1764326185092,3050.4,3050.5,3050.450000
1764326185344,3050.4,3050.5,3050.450000
1764326185594,3050.4,3050.5,3050.450000
1764326185850,3050.4,3050.5,3050.450000
1764326186101,3050.4,3050.5,3050.450000
1764326186354,3050.4,3050.5,3050.450000
1764326186606,3050.4,3050.5,3050.450000
1764326186858,3050.4,3050.5,3050.450000
1764326187110,3050.4,3050.5,3050.450000
1764326187362,3050.4,3050.5,3050.450000
1764326187612,3050.4,3050.5,3050.450000
1764326187866,3050.4,3050.5,3050.450000
1764326188116,3050.4,3050.5,3050.450000
1764326188366,3050.4,3050.5,3050.450000
1764326188616,3050.4,3050.5,3050.450000
1764326188869,3050.4,3050.5,3050.450000
1764326189119,3050.4,3050.5,3050.450000
1764326189372,3050.4,3050.5,3050.450000
1764326189622,3050.4,3050.5,3050.450000
1764326189872,3050.4,3050.5,3050.450000
1764326190123,3050.4,3050.5,3050.450000
1764326190379,3050.4,3050.5,3050.450000
1764326190630,3050.4,3050.5,3050.450000
1764326190882,3050.4,3050.5,3050.450000
1764326195547,3050.5,3050.6,3050.550000
1764326197952,3050.5,3050.6,3050.550000
1764326198208,3050.5,3050.6,3050.550000
1764326198465,3050.5,3050.6,3050.550000
1764326198716,3050.5,3050.6,3050.550000
1764326198973,3050.5,3050.6,3050.550000
1764326199227,3050.5,3050.6,3050.550000
1764326199484,3050.5,3050.6,3050.550000
1764326199735,3050.5,3050.6,3050.550000
1764326199985,3050.5,3050.6,3050.550000
1764326200235,3050.5,3050.6,3050.550000
1764326200485,3050.5,3050.6,3050.550000
1764326200740,3050.5,3050.6,3050.550000
1764326200990,3050.5,3050.6,3050.550000
1764326201240,3050.5,3050.6,3050.550000
1764326201495,3050.5,3050.6,3050.550000
1764326201753,3050.5,3050.6,3050.550000
1764326202006,3050.5,3050.6,3050.550000
1764326202266,3050.5,3050.6,3050.550000
1764326202518,3050.5,3050.6,3050.550000
1764326202768,3050.5,3050.6,3050.550000
1764326203021,3050.5,3050.6,3050.550000
1764326203276,3050.5,3050.6,3050.550000
1764326203527,3050.5,3050.6,3050.550000
1764326203777,3050.5,3050.6,3050.550000
1764326204031,3050.5,3050.6,3050.550000
1764326204282,3050.5,3050.6,3050.550000
1764326204535,3050.5,3050.6,3050.550000
1764326204786,3050.5,3050.6,3050.550000
1764326205038,3050.5,3050.6,3050.550000
1764326205289,3050.5,3050.6,3050.550000
1764326205545,3050.5,3050.6,3050.550000
1764326205796,3050.5,3050.6,3050.550000
1764326206048,3050.5,3050.6,3050.550000
1764326206300,3050.5,3050.6,3050.550000
1764326206552,3050.5,3050.6,3050.550000
1764326206808,3050.5,3050.6,3050.550000
1764326207062,3050.5,3050.6,3050.550000
1764326207313,3050.5,3050.6,3050.550000
1764326207564,3050.5,3050.6,3050.550000
1764326207814,3050.5,3050.6,3050.550000
1764326208071,3050.5,3050.6,3050.550000
1764326208321,3050.5,3050.6,3050.550000
1764326208571,3050.5,3050.6,3050.550000
1764326208824,3050.5,3050.6,3050.550000
1764326209080,3050.5,3050.6,3050.550000
1764326209334,3050.5,3050.6,3050.550000
1764326209584,3050.5,3050.6,3050.550000
1764326209839,3050.5,3050.6,3050.550000
1764326210092,3050.5,3050.6,3050.550000
1764326210342,3050.5,3050.6,3050.550000
1764326210594,3050.5,3050.6,3050.550000
1764326210848,3050.5,3050.6,3050.550000
1764326211104,3050.5,3050.6,3050.550000
1764326211365,3050.5,3050.6,3050.550000
1764326211615,3050.5,3050.6,3050.550000
1764326211868,3050.5,3050.6,3050.550000
1764326212120,3050.5,3050.6,3050.550000
1764326212376,3050.5,3050.6,3050.550000
1764326212626,3050.5,3050.6,3050.550000
1764326212876,3050.5,3050.6,3050.550000
1764326213130,3050.5,3050.6,3050.550000
1764326213381,3050.5,3050.6,3050.550000
1764326213632,3050.8,3050.9,3050.850000
1764326213889,3050.8,3050.9,3050.850000
1764326214141,3050.8,3050.9,3050.850000
1764326214392,3050.8,3050.9,3050.850000
1764326214646,3050.8,3050.9,3050.850000
1764326214899,3050.8,3050.9,3050.850000
1764326215158,3050.8,3050.9,3050.850000
1764326215408,3050.8,3050.9,3050.850000
1764326215658,3050.8,3050.9,3050.850000
1764326215908,3050.8,3050.9,3050.850000
1764326216158,3050.8,3050.9,3050.850000
1764326216409,3051.0,3051.1,3051.050000
